Transaction_id,Salary_rate
22206,760001.84
22207,843274.62
22208,537939.17
22209,980156.85
22210,125519.02
22211,534812.46
22212,308764.67
22213,628644.92
22214,695351.71
22215,685639.7
22216,627233.17
22217,225852.49
22218,426538.99
22219,815719.82
22220,564304.95
22221,894808.68
22222,862325.12
22223,624654.8
22224,273735.37
22225,387522.7
22226,18178.31
22227,919465.54
22228,704550.68
22229,790363.28
22230,725518.31
22231,555838.35
22232,374519.26
22233,25402.02
22234,648340.52
22235,328470.55
22236,138516.43
22237,256486.07
22238,952432.28
22239,883082.93
22240,856959.05
22241,610974.1
22242,258005.39
22243,299187.92
22244,343904.75
22245,762849.1
22246,877607.45
22247,44114.41
22248,645390.09
22249,214649.69
22250,929615.17
22251,15079.24
22252,340712.54
22253,830152.64
22254,734853.93
22255,934286.95
22256,780456.61
22257,169169.52
22258,93518.44
22259,628398.34
22260,499887.3
22261,599719.81
22262,282151.7
22263,578676.86
22264,697691.83
22265,386587.3
22266,672041.35
22267,969259.27
22268,825256.64
22269,928290.64
22270,396005.72
22271,343720.22
22272,390135.45
22273,931618.99
22274,329020.34
22275,985643.78
22276,446970.8
22277,798019.75
22278,425412.09
22279,466414.39
22280,697828.6
22281,975726.64
22282,457192.46
22283,823890.24
22284,780494.83
22285,431027.99
22286,163950.21
22287,114288.34
22288,90242.38
22289,738829.36
22290,759810.28
22291,750816.79
22292,949565.88
22293,76284.29
22294,941804.98
22295,31414.86
22296,494867.83
22297,48869.24
22298,14004.38
22299,51956.02
22300,90966.94
22301,713820.41
22302,648633.23
22303,224555.45
22304,387250.81
22305,828695.38
22306,968906.52
22307,875800.38
22308,269951.48
22309,454408.58
22310,455851.85
22311,737775.46
22312,132322.17
22313,271383.53
22314,491962.89
22315,36962.74
22316,946560.02
22317,989788.88
22318,730756.73
22319,807489.28
22320,624494.59
22321,596909.11
22322,64434.71
22323,193607.71
22324,906966.43
22325,297712.03
22326,982823.04
22327,256189.2
22328,972369.54
22329,510070.39
22330,932929.26
22331,384441.82
22332,745585.08
22333,29626.91
22334,676657.93
22335,765920.08
22336,475170.52
22337,327988.65
22338,861223.59
22339,855078.55
22340,442480.16
22341,663116.75
22342,167718.05
22343,905658.89
22344,146389.19
22345,677799.43
22346,639899.01
22347,609863.95
22348,643114.6
22349,280650.72
22350,454912.98
22351,752692.68
22352,876619.01
22353,828725.64
22354,77855.76
22355,822093.73
22356,122603.53
22357,157745.54
22358,947235.43
22359,381525.98
22360,115377.98
22361,245452.27
22362,15184.26
22363,925681.67
22364,594408.44
22365,862255.24
22366,561943.59
22367,256491.36
22368,227989.45
22369,983421.02
22370,400479.6
22371,198521.72
22372,47411.76
22373,265658.96
22374,849273.08
22375,285350.46
22376,7418.58
22377,501073.59
22378,948042.76
22379,211482.59
22380,537492.73
22381,87836.14
22382,951608.41
22383,532208.9
22384,925080.92
22385,687720.59
22386,167075.95
22387,328517.75
22388,416707.35
22389,526685.01
22390,387740.28
22391,266946.69
22392,372978.17
22393,691814.64
22394,551732.29
22395,885487.12
22396,83252.51
22397,684319.32
22398,696950.34
22399,623298.37
22400,867456.55
22401,58604.4
22402,668814.49
22403,740708.23
22404,209017.46
22405,202725.16
22406,45423.74
22407,973272.95
22408,966773.02
22409,531282.91
22410,704349.94
22411,685896.44
22412,234087.63
22413,686438.41
22414,442688.61
22415,887317.91
22416,59605.56
22417,257522.84
22418,970382.14
22419,41575.01
22420,771774.47
22421,951241.03
22422,638087.91
22423,617552.99
22424,847343.84
22425,171969.25
22426,21422.63
22427,782068.19
22428,43791.88
22429,416563.83
22430,114566.02
22431,419084.27
22432,446108.9
22433,864431.57
22434,314899.21
22435,815774.83
22436,262134.69
22437,203498.67
22438,990297.77
22439,868162.79
22440,63073.94
22441,2183.79
22442,994533.44
22443,236430.39
22444,864909.14
22445,722280.12
22446,404483.32
22447,291549.14
22448,983711.14
22449,298200.68
22450,353302.7
22451,223115.25
22452,251017.39
22453,789993.54
22454,170560.71
22455,671558.64
22456,593477.54
22457,865828.7
22458,485694.8
22459,497230.49
22460,492713.04
22461,513807.99
22462,362880.59
22463,125956.28
22464,623941.26
22465,564912.75
22466,552770.6
22467,63335.49
22468,936783.55
22469,811564.85
22470,525667.73
22471,144890.58
22472,670359.52
22473,770604.47
22474,387255.93
22475,118065.13
22476,448827.55
22477,509360.0
22478,645501.05
22479,328662.93
22480,912817.32
22481,88520.66
22482,881332.39
22483,336441.88
22484,405313.14
22485,696852.56
22486,540857.68
22487,646178.25
22488,441483.05
22489,848154.91
22490,702155.39
22491,746227.6
22492,110612.81
22493,293963.72
22494,767201.39
22495,808442.83
22496,655002.0
22497,152699.88
22498,397951.29
22499,50268.69
22500,421721.69
22501,91240.17
22502,525199.16
22503,302206.58
22504,621817.04
22505,770492.73
22506,572160.65
22507,503787.44
22508,406063.12
22509,583786.87
22510,404178.1
22511,733537.72
22512,984451.47
22513,542703.11
22514,688470.11
22515,803933.42
22516,848546.99
22517,999604.24
22518,290943.34
22519,261466.16
22520,253324.16
22521,758832.72
22522,730345.81
22523,993757.71
22524,205421.87
22525,445573.19
22526,86904.4
22527,393924.18
22528,17221.46
22529,943074.83
22530,762544.78
22531,885725.61
22532,100017.84
22533,245737.78
22534,124474.19
22535,266377.22
22536,27243.8
22537,116116.26
22538,286348.43
22539,598357.08
22540,534647.44
22541,398373.8
22542,699112.77
22543,147373.08
22544,244023.18
22545,353162.15
22546,279713.66
22547,360928.98
22548,349287.99
22549,154162.86
22550,509212.15
22551,893098.49
22552,429614.1
22553,890413.33
22554,555259.84
22555,319188.47
22556,770070.34
22557,540896.24
22558,749278.78
22559,500853.09
22560,18691.87
22561,538148.26
22562,97433.34
22563,485160.34
22564,327294.65
22565,879267.53
22566,359778.05
22567,676974.3
22568,503137.87
22569,47303.13
22570,274101.01
22571,334663.29
22572,808082.72
22573,532586.93
22574,950335.99
22575,70540.92
22576,162121.5
22577,697018.86
22578,791956.18
22579,751248.7
22580,489172.69
22581,312285.14
22582,828525.28
22583,779291.5
22584,655012.68
22585,572995.27
22586,7156.23
22587,189875.82
22588,8308.45
22589,356235.55
22590,954696.4
22591,744725.59
22592,834435.45
22593,722193.23
22594,389772.87
22595,802141.94
22596,129620.46
22597,963056.89
22598,781070.91
22599,826372.84
22600,446291.08
22601,529864.38
22602,377942.89
22603,374004.26
22604,90803.32
22605,296930.45
22606,744170.77
22607,283302.12
22608,362304.91
22609,974584.24
22610,120802.5
22611,630867.41
22612,690360.17
22613,530952.62
22614,302245.44
22615,124308.67
22616,302192.82
22617,796548.32
22618,674114.86
22619,639109.06
22620,366932.82
22621,125159.84
22622,240258.16
22623,605910.12
22624,100229.06
22625,788661.44
22626,771984.17
22627,900238.11
22628,410658.38
22629,887487.6
22630,992568.13
22631,129107.79
22632,158435.33
22633,57402.72
22634,220902.77
22635,999787.87
22636,977826.82
22637,572769.75
22638,227505.92
22639,10105.51
22640,127322.54
22641,158902.65
22642,120781.46
22643,778583.95
22644,198499.16
22645,926341.82
22646,642963.17
22647,615681.72
22648,636464.42
22649,425275.08
22650,286742.73
22651,594486.23
22652,121860.08
22653,448389.99
22654,419874.8
22655,471470.47
22656,50302.53
22657,520561.23
22658,563902.27
22659,357839.91
22660,200785.09
22661,631256.17
22662,141564.1
22663,759715.95
22664,39576.13
22665,448016.36
22666,846798.13
22667,643498.34
22668,18528.07
22669,485373.43
22670,987864.9
22671,59715.11
22672,998251.31
22673,14717.62
22674,891989.82
22675,114582.15
22676,3276.29
22677,789250.63
22678,428264.21
22679,53284.04
22680,656828.47
22681,865437.84
22682,120519.12
22683,609644.8
22684,831618.09
22685,529569.57
22686,975361.45
22687,575344.3
22688,608454.95
22689,583537.34
22690,659559.5
22691,162932.01
22692,558074.76
22693,427802.12
22694,832523.15
22695,911365.89
22696,530438.81
22697,770356.94
22698,191964.94
22699,804436.31
22700,900622.77
22701,205378.24
22702,442007.69
22703,576624.47
22704,297428.92
22705,510613.58
22706,343505.11
22707,632752.53
22708,484952.21
22709,782056.99
22710,715831.39
22711,321621.27
22712,241951.03
22713,90680.72
22714,133524.15
22715,94564.84
22716,603177.82
22717,209769.33
22718,159563.34
22719,851594.64
22720,5165.26
22721,104432.94
22722,223848.48
22723,134667.41
22724,424220.04
22725,737557.57
22726,835769.79
22727,413676.5
22728,380549.29
22729,338879.29
22730,644372.85
22731,180774.34
22732,110448.29
22733,294114.23
22734,162629.53
22735,277639.39
22736,413288.89
22737,66144.15
22738,561821.75
22739,7679.98
22740,321370.83
22741,365302.24
22742,780611.98
22743,469169.56
22744,777347.82
22745,622563.5
22746,382659.69
22747,572541.07
22748,885002.24
22749,594570.48
22750,22556.73
22751,523962.03
22752,985623.65
22753,371433.35
22754,769306.79
22755,182799.57
22756,493757.68
22757,20065.26
22758,986011.73
22759,815907.02
22760,34825.87
22761,806413.96
22762,306861.91
22763,447202.07
22764,612541.12
22765,174407.96
22766,950905.22
22767,915915.72
22768,522595.86
22769,926602.59
22770,739852.28
22771,490901.33
22772,203717.62
22773,439380.17
22774,11968.65
22775,649438.15
22776,947211.03
22777,553798.69
22778,220635.37
22779,789284.54
22780,216073.03
22781,957277.93
22782,843297.26
22783,892884.14
22784,814758.29
22785,159906.98
22786,98865.71
22787,579133.4
22788,468929.2
22789,670419.33
22790,508006.47
22791,741594.39
22792,74340.09
22793,607560.56
22794,607798.16
22795,484944.92
22796,525101.65
22797,151346.22
22798,21842.2
22799,112599.6
22800,103565.35
22801,172040.98
22802,198455.85
22803,459620.38
22804,133323.7
22805,137038.73
22806,528479.83
22807,848059.07
22808,903078.65
22809,339208.77
22810,305984.71
22811,934320.9
22812,140674.72
22813,32079.37
22814,863655.04
22815,513991.38
22816,547448.15
22817,426400.0
22818,297870.91
22819,682230.52
22820,986764.34
22821,185511.14
22822,651736.07
22823,254556.79
22824,650003.08
22825,632210.9
22826,113349.58
22827,254313.48
22828,721026.31
22829,993637.98
22830,889706.8
22831,328514.67
22832,636792.08
22833,801645.6
22834,360568.02
22835,117084.1
22836,627224.93
22837,832558.29
22838,271861.57
22839,489597.44
22840,771329.23
22841,960439.48
22842,85567.41
22843,257948.43
22844,509302.52
22845,624882.08
22846,797398.95
22847,943220.52
22848,365861.26
22849,408765.73
22850,479244.3
22851,657712.62
22852,820610.76
22853,106676.71
22854,841748.39
22855,770427.31
22856,59676.31
22857,207791.52
22858,542249.69
22859,310044.02
22860,797726.59
22861,966957.69
22862,731098.89
22863,835987.73
22864,776121.26
22865,660981.48
22866,618312.03
22867,866257.64
22868,204964.32
22869,845472.79
22870,724747.14
22871,829794.66
22872,317623.48
22873,725925.26
22874,6851.08
22875,83234.41
22876,526555.15
22877,731750.64
22878,327082.03
22879,812699.51
22880,303.89
22881,424115.73
22882,90701.72
22883,294204.43
22884,826351.33
22885,412110.29
22886,5976.84
22887,978058.24
22888,636799.81
22889,385285.0
22890,269130.43
22891,972822.94
22892,542414.49
22893,956595.41
22894,764447.09
22895,78284.09
22896,566000.36
22897,906396.05
22898,403388.5
22899,204716.3
22900,919716.6
22901,521625.83
22902,528165.8
22903,155366.23
22904,821819.37
22905,605863.42
22906,448182.42
22907,294471.47
22908,444865.98
22909,51483.9
22910,112708.01
22911,329599.6
22912,686443.64
22913,236729.4
22914,673610.21
22915,706256.66
22916,415917.89
22917,202413.11
22918,609349.84
22919,54287.07
22920,783370.12
22921,878095.57
22922,510012.45
22923,970513.83
22924,75409.56
22925,489265.39
22926,321804.13
22927,584419.02
22928,931839.55
22929,200541.32
22930,454170.27
22931,323179.96
22932,831546.42
22933,298395.3
22934,664938.76
22935,180042.05
22936,595960.76
22937,407344.32
22938,354216.92
22939,253277.98
22940,108398.84
22941,508580.52
22942,704628.42
22943,639896.55
22944,954532.91
22945,700683.85
22946,743970.84
22947,421190.85
22948,419779.33
22949,915392.66
22950,393336.26
22951,340679.46
22952,488766.88
22953,973928.65
22954,115109.45
22955,150720.49
22956,26530.42
22957,100911.08
22958,61057.61
22959,2044.56
22960,604064.17
22961,641009.14
22962,956384.09
22963,446980.31
22964,262509.0
22965,196286.64
22966,21665.34
22967,395423.59
22968,155509.91
22969,170175.77
22970,969641.83
22971,521332.91
22972,776198.59
22973,873782.47
22974,729680.81
22975,844471.4
22976,349864.74
22977,612668.39
22978,676697.71
22979,66593.3
22980,489311.87
22981,772530.48
22982,959002.34
22983,974681.92
22984,412808.51
22985,259116.51
22986,573318.04
22987,314252.28
22988,136264.17
22989,790243.71
22990,233137.55
22991,624374.64
22992,736223.81
22993,530527.15
22994,174045.94
22995,950905.4
22996,937559.49
22997,370747.97
22998,562056.92
22999,646128.64
23000,19958.96
23001,855952.69
23002,963822.85
23003,833376.94
23004,251410.36
23005,9575.29
23006,801393.27
23007,693968.25
23008,300180.39
23009,953091.52
23010,565230.75
23011,425678.15
23012,796948.18
23013,614233.84
23014,796816.22
23015,656295.98
23016,810323.71
23017,64953.83
23018,729625.09
23019,57562.55
23020,461564.82
23021,224782.37
23022,803359.06
23023,503519.12
23024,58823.24
23025,576387.04
23026,694792.96
23027,384872.42
23028,595543.37
23029,313492.34
23030,680889.73
23031,94325.47
23032,710392.75
23033,591566.32
23034,496801.83
23035,980943.59
23036,170686.73
23037,442164.31
23038,83592.74
23039,998344.02
23040,40013.08
23041,884201.32
23042,650311.22
23043,643338.55
23044,468264.79
23045,735750.77
23046,4386.31
23047,740170.07
23048,789153.16
23049,930259.57
23050,381407.96
23051,821505.57
23052,618448.42
23053,265898.85
23054,662880.17
23055,699647.53
23056,394164.07
23057,476418.45
23058,729646.13
23059,974102.39
23060,988332.95
23061,276901.18
23062,669355.51
23063,671628.75
23064,438667.26
23065,718381.87
23066,180293.12
23067,275213.56
23068,538073.74
23069,842071.12
23070,521090.71
23071,371733.39
23072,693544.38
23073,312135.29
23074,755087.84
23075,136005.03
23076,589629.88
23077,190024.35
23078,283250.55
23079,167521.79
23080,912292.17
23081,202252.01
23082,750149.67
23083,393267.04
23084,484392.85
23085,82603.64
23086,254774.78
23087,768178.47
23088,460010.15
23089,406951.04
23090,367933.06
23091,465138.47
23092,603895.59
23093,826158.96
23094,766276.03
23095,335148.04
23096,474029.64
23097,771598.46
23098,275063.09
23099,322582.18
23100,534627.43
23101,756259.21
23102,896577.46
23103,134113.83
23104,945446.0
23105,667390.31
23106,43301.15
23107,755889.98
23108,9078.97
23109,632681.82
23110,970766.72
23111,468882.57
23112,343710.27
23113,409831.66
23114,479409.77
23115,726382.81
23116,425537.77
23117,554559.33
23118,325166.93
23119,393360.72
23120,927916.43
23121,470569.02
23122,979002.79
23123,775222.85
23124,253744.22
23125,634427.54
23126,59985.14
23127,613255.55
23128,530026.51
23129,459286.1
23130,959118.99
23131,54353.95
23132,690501.67
23133,615583.31
23134,25047.37
23135,541509.0
23136,388493.78
23137,720785.21
23138,86653.83
23139,111598.23
23140,462773.66
23141,844656.47
23142,943462.4
23143,156635.35
23144,850250.79
23145,633298.85
23146,547743.63
23147,949354.31
23148,82364.17
23149,150708.32
23150,479176.99
23151,883364.52
23152,761837.44
23153,634350.34
23154,293892.02
23155,19781.48
23156,524149.85
23157,659119.13
23158,441755.62
23159,153324.38
23160,564754.47
23161,295262.17
23162,676585.76
23163,735798.78
23164,800668.5
23165,423281.5
23166,208505.5
23167,337160.54
23168,50986.06
23169,893702.89
23170,41154.36
23171,838660.31
23172,182219.74
23173,255108.24
23174,614956.28
23175,871223.16
23176,889463.77
23177,561122.4
23178,593186.54
23179,679626.06
23180,828242.15
23181,126392.07
23182,987441.99
23183,941934.74
23184,681918.41
23185,6652.51
23186,359432.17
23187,251254.74
23188,792313.13
23189,854064.07
23190,874239.3
23191,25786.91
23192,808277.94
23193,965382.98
23194,722401.8
23195,306444.54
23196,395750.77
23197,61725.45
23198,974.9
23199,77747.52
23200,562926.74
23201,368288.49
23202,656442.41
23203,842175.73
23204,183546.68
23205,220678.98
23206,826186.45
23207,31520.29
23208,58893.43
23209,438643.68
23210,488079.97
23211,17381.44
23212,113951.88
23213,969340.07
23214,336522.36
23215,340447.94
23216,514748.52
23217,328668.78
23218,119498.62
23219,105046.08
23220,331549.72
23221,588829.84
23222,928577.23
23223,824601.73
23224,73138.09
23225,39451.79
23226,540860.6
23227,756728.45
23228,667322.89
23229,41924.71
23230,953539.65
23231,686579.4
23232,86129.05
23233,715717.68
23234,52348.75
23235,552325.35
23236,768026.63
23237,87818.09
23238,164544.6
23239,276209.54
23240,743453.93
23241,86407.45
23242,372971.76
23243,362558.22
23244,32401.04
23245,772694.58
23246,172748.62
23247,120880.31
23248,325671.76
23249,656311.08
23250,486427.62
23251,940008.74
23252,392565.49
23253,812455.76
23254,899730.48
23255,139545.12
23256,595520.94
23257,431048.83
23258,24905.54
23259,999905.61
23260,204900.58
23261,135800.37
23262,886354.27
23263,770808.52
23264,304136.55
23265,921160.63
23266,66978.48
23267,42604.92
23268,534109.83
23269,999877.9
23270,566823.09
23271,822194.21
23272,676976.71
23273,175531.59
23274,175124.77
23275,173085.35
23276,448963.73
23277,262204.41
23278,60576.05
23279,308910.5
23280,608104.1
23281,663355.4
23282,798582.24
23283,570243.11
23284,144037.79
23285,688213.12
23286,309828.11
23287,22805.17
23288,491865.66
23289,278998.76
23290,185457.11
23291,14808.99
23292,560216.91
23293,401437.88
23294,634192.27
23295,574981.27
23296,472380.15
23297,72720.5
23298,559266.81
23299,353873.48
23300,54276.48
23301,149733.94
23302,222257.47
23303,76366.85
23304,352984.77
23305,249166.01
23306,208940.96
23307,723333.82
23308,841818.63
23309,830540.21
23310,943465.09
23311,654208.51
23312,169305.04
23313,95186.93
23314,298541.89
23315,77645.31
23316,678525.04
23317,599032.63
23318,229463.22
23319,118571.89
23320,49489.07
23321,670158.15
23322,382844.78
23323,211717.78
23324,457901.72
23325,747151.84
23326,608939.79
23327,580078.25
23328,361460.02
23329,891753.46
23330,82726.13
23331,114781.57
23332,935019.17
23333,211870.16
23334,503593.32
23335,487291.57
23336,205821.61
23337,990063.53
23338,89843.61
23339,228735.37
23340,499956.62
23341,868216.04
23342,832733.19
23343,258409.9
23344,597073.86
23345,742971.7
23346,901050.09
23347,820377.78
23348,380146.74
23349,866197.05
23350,482704.27
23351,760941.47
23352,997014.47
23353,409794.23
23354,578003.17
23355,244095.04
23356,564211.57
23357,977251.57
23358,793050.96
23359,576930.44
23360,792262.95
23361,618434.63
23362,584256.65
23363,169618.5
23364,289655.19
23365,45852.42
23366,978530.56
23367,779092.59
23368,58487.92
23369,846342.51
23370,316016.37
23371,518752.35
23372,897248.02
23373,569563.08
23374,905950.09
23375,166980.42
23376,231145.58
23377,921469.77
23378,786827.06
23379,667565.99
23380,909059.85
23381,298521.45
23382,489456.55
23383,7021.57
23384,904334.98
23385,62797.71
23386,205438.11
23387,12018.51
23388,253277.03
23389,318172.04
23390,574203.23
23391,319057.8
23392,43008.84
23393,311046.8
23394,195982.44
23395,461531.24
23396,820725.54
23397,368406.4
23398,314604.56
23399,849091.71
23400,147470.36
23401,941468.91
23402,969462.28
23403,88561.04
23404,889338.04
23405,132587.55
23406,969297.33
23407,284464.1
23408,350515.41
23409,41024.09
23410,767233.0
23411,944275.83
23412,124951.26
23413,765898.65
23414,809457.0
23415,401546.69
23416,127245.0
23417,630635.68
23418,473930.29
23419,547889.89
23420,660252.03
23421,209762.5
23422,328203.49
23423,61516.62
23424,759002.11
23425,382495.61
23426,818122.18
23427,207604.8
23428,586557.5
23429,343723.97
23430,500298.81
23431,987859.45
23432,520535.05
23433,337916.02
23434,630708.59
23435,427781.55
23436,110729.55
23437,94187.74
23438,902199.81
23439,453863.07
23440,859748.14
23441,394238.87
23442,949199.69
23443,637197.39
23444,272869.37
23445,429255.78
23446,347214.1
23447,801385.3
23448,856261.23
23449,190978.83
23450,592590.96
23451,320374.41
23452,757573.4
23453,572581.24
23454,187946.08
23455,211272.37
23456,275111.86
23457,533338.78
23458,13479.48
23459,235379.42
23460,926016.69
23461,8070.57
23462,208215.41
23463,127917.14
23464,751202.25
23465,138290.88
23466,185682.87
23467,598089.12
23468,940784.72
23469,758383.32
23470,707931.56
23471,804419.52
23472,113939.34
23473,452905.25
23474,417659.93
23475,55798.64
23476,469756.9
23477,466228.33
23478,224579.07
23479,997129.3
23480,795590.51
23481,728209.35
23482,200660.18
23483,350912.0
23484,535838.14
23485,899688.77
23486,544279.38
23487,447202.98
23488,203873.68
23489,640758.47
23490,97692.61
23491,765393.49
23492,90037.84
23493,134571.28
23494,963647.68
23495,637794.43
23496,273882.82
23497,395398.11
23498,970388.66
23499,573997.4
23500,980928.12
23501,157697.84
23502,120191.67
23503,9829.57
23504,724407.61
23505,348703.61
23506,794217.62
23507,352191.05
23508,8158.46
23509,952015.72
23510,560937.95
23511,572362.94
23512,572646.96
23513,622826.91
23514,239614.34
23515,860529.69
23516,633065.86
23517,655796.05
23518,495082.68
23519,645357.79
23520,48908.86
23521,777048.59
23522,482350.34
23523,706056.48
23524,156872.57
23525,796979.65
23526,635032.99
23527,555706.4
23528,955815.49
23529,508323.24
23530,411571.68
23531,101290.48
23532,629181.44
23533,878206.45
23534,240238.16
23535,33755.46
23536,464102.32
23537,663304.24
23538,23009.23
23539,785672.56
23540,389409.03
23541,253905.49
23542,109339.55
23543,932924.26
23544,792968.35
23545,440561.05
23546,140425.36
23547,528622.27
23548,246958.98
23549,462412.89
23550,516107.59
23551,734278.22
23552,443559.86
23553,935048.27
23554,943598.24
23555,569283.3
23556,774527.05
23557,885112.09
23558,167432.57
23559,788887.21
23560,508359.82
23561,826198.5
23562,422128.71
23563,20888.23
23564,919919.02
23565,827330.32
23566,543414.77
23567,868206.68
23568,972067.46
23569,393990.49
23570,516501.2
23571,945637.81
23572,989492.12
23573,186120.66
23574,185483.34
23575,589574.42
23576,718989.15
23577,612176.55
23578,899308.46
23579,14877.09
23580,531771.74
23581,266871.93
23582,313001.52
23583,176784.7
23584,901571.36
23585,807563.58
23586,391676.09
23587,519591.58
23588,115818.08
23589,891375.04
23590,846105.64
23591,352036.83
23592,887121.53
23593,202832.59
23594,619356.89
23595,784581.19
23596,135232.16
23597,818618.69
23598,251465.92
23599,767443.73
23600,806624.87
23601,400357.02
23602,320982.6
23603,745933.22
23604,230639.11
23605,649501.91
23606,96039.11
23607,858966.62
23608,14088.14
23609,925819.93
23610,444376.14
23611,689248.59
23612,548451.32
23613,783561.75
23614,968881.45
23615,282051.38
23616,891946.65
23617,948416.55
23618,476163.77
23619,582260.53
23620,140407.92
23621,479445.45
23622,393891.74
23623,176508.49
23624,26798.61
23625,893496.88
23626,928017.67
23627,490025.31
23628,924630.66
23629,105503.88
23630,383595.96
23631,774524.55
23632,507971.22
23633,574531.51
23634,250813.78
23635,301604.68
23636,363833.84
23637,779477.67
23638,552505.71
23639,995455.17
23640,98835.56
23641,936686.36
23642,366673.52
23643,456247.07
23644,808418.29
23645,200848.53
23646,459382.72
23647,951163.24
23648,551858.15
23649,49865.3
23650,863961.85
23651,950221.33
23652,509437.8
23653,21643.8
23654,412509.89
23655,695752.97
23656,636155.75
23657,103466.31
23658,746393.25
23659,476763.23
23660,155117.89
23661,357582.5
23662,808021.23
23663,280311.52
23664,839344.99
23665,255063.14
23666,152442.98
23667,478606.53
23668,232999.81
23669,982096.85
23670,90530.4
23671,525808.55
23672,371338.64
23673,851436.31
23674,71724.98
23675,679161.67
23676,45355.47
23677,936833.62
23678,169458.78
23679,727976.1
23680,563213.24
23681,168398.67
23682,286972.6
23683,580407.4
23684,385547.0
23685,651592.65
23686,536541.06
23687,158987.15
23688,704605.21
23689,70208.81
23690,622215.37
23691,758469.68
23692,759029.06
23693,928461.93
23694,820888.74
23695,288538.65
23696,273592.36
23697,300959.72
23698,294313.04
23699,773819.55
23700,129495.76
23701,952409.34
23702,626548.53
23703,124808.92
23704,723120.63
23705,747881.77
23706,188046.55
23707,183967.79
23708,622228.4
23709,103120.52
23710,509833.31
23711,651122.71
23712,572267.57
23713,820057.17
23714,871372.06
23715,616889.97
23716,800125.6
23717,361441.21
23718,65811.45
23719,306211.88
23720,203028.24
23721,156939.78
23722,582693.18
23723,40279.57
23724,559313.44
23725,822763.39
23726,7920.16
23727,412643.52
23728,593802.16
23729,91681.56
23730,30811.16
23731,356854.5
23732,918405.0
23733,171910.08
23734,369130.19
23735,563853.67
23736,191458.35
23737,201431.24
23738,685648.32
23739,562630.72
23740,641844.73
23741,756856.64
23742,263814.46
23743,119439.84
23744,99738.78
23745,750277.49
23746,222771.76
23747,945587.13
23748,753802.83
23749,596586.72
23750,193962.8
23751,459250.22
23752,459578.18
23753,177202.06
23754,311641.2
23755,793891.79
23756,909968.85
23757,711144.53
23758,57725.18
23759,128459.76
23760,429680.8
23761,956980.61
23762,166730.45
23763,472251.31
23764,382693.44
23765,968147.48
23766,758797.93
23767,961869.8
23768,212002.64
23769,715470.99
23770,105055.72
23771,971358.28
23772,654090.94
23773,417420.19
23774,786579.35
23775,200326.67
23776,522910.81
23777,406803.4
23778,966965.73
23779,257977.29
23780,721426.76
23781,435596.11
23782,369964.64
23783,474990.7
23784,945285.33
23785,782844.12
23786,331027.71
23787,113233.11
23788,856648.51
23789,658386.88
23790,129300.7
23791,172694.0
23792,811748.71
23793,809533.65
23794,842708.55
23795,983089.97
23796,690861.05
23797,585888.14
23798,693719.26
23799,859828.63
23800,784737.11
23801,460618.33
23802,464123.47
23803,446185.09
23804,757321.16
23805,785012.94
23806,897887.19
23807,17328.63
23808,864485.64
23809,559475.5
23810,519860.15
23811,720994.75
23812,268739.66
23813,337102.28
23814,52517.59
23815,447219.41
23816,646017.94
23817,760515.57
23818,487615.0
23819,6999.16
23820,615717.65
23821,343879.31
23822,55450.0
23823,466136.26
23824,100741.3
23825,185183.88
23826,218120.93
23827,669577.57
23828,254510.73
23829,630113.63
23830,372475.46
23831,100613.66
23832,378219.88
23833,66240.88
23834,399374.8
23835,881677.61
23836,163923.11
23837,314964.61
23838,972730.41
23839,710447.94
23840,35489.1
23841,146771.3
23842,95573.43
23843,233556.22
23844,964909.45
23845,579244.57
23846,46344.89
23847,570778.06
23848,809032.17
23849,210773.73
23850,65273.52
23851,464974.91
23852,378811.3
23853,644824.81
23854,537225.17
23855,158624.61
23856,471139.55
23857,224230.88
23858,587432.72
23859,695417.63
23860,562234.63
23861,233803.09
23862,370851.31
23863,670677.46
23864,618493.29
23865,530427.37
23866,2673.48
23867,65796.68
23868,344254.29
23869,279557.37
23870,254066.17
23871,141684.3
23872,502734.71
23873,89892.55
23874,253973.02
23875,956695.33
23876,154654.87
23877,264307.87
23878,701584.32
23879,238646.63
23880,871330.09
23881,371535.46
23882,670395.84
23883,520511.68
23884,440301.22
23885,326993.73
23886,122262.29
23887,541629.92
23888,603964.65
23889,821994.59
23890,278347.26
23891,586204.39
23892,526187.76
23893,398593.09
23894,375377.02
23895,48705.01
23896,586935.39
23897,573191.67
23898,504958.07
23899,179735.38
23900,826216.17
23901,751830.72
23902,552599.43
23903,972121.45
23904,683143.74
23905,864280.62
23906,126131.44
23907,911158.14
23908,179311.87
23909,816452.61
23910,171443.12
23911,125685.44
23912,840003.77
23913,869189.82
23914,450310.94
23915,15228.1
23916,671718.13
23917,228984.74
23918,731715.54
23919,655615.68
23920,466651.18
23921,209154.82
23922,701732.72
23923,595140.96
23924,314458.83
23925,837837.31
23926,487421.0
23927,472035.0
23928,247940.86
23929,205894.09
23930,255859.07
23931,765786.75
23932,670276.16
23933,409911.92
23934,974322.97
23935,226459.89
23936,200173.24
23937,778327.1
23938,496016.09
23939,631240.9
23940,162433.67
23941,474684.42
23942,784739.56
23943,302504.84
23944,776075.4
23945,738586.35
23946,426058.72
23947,833501.25
23948,839974.55
23949,987653.22
23950,722230.1
23951,799968.69
23952,440696.89
23953,547741.79
